YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,Geolocation,LocationID,TopicID,QuestionID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
2019,2019,PA,Pennsylvania,BRFSS,Tobacco,Quit attempts in the past year among adult current smokers,,%,Age-adjusted Prevalence,58.1,58.1,,,54.1,61.9,Overall,Overall,,,,,POINT (-77.86070029399963 40.79373015200048),42,TOB,TOB06,,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,PR,Puerto Rico,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,,Number,Crude 75th percentile,5.4,5.4,,,3.1,7.9,Age,Age >=65,,,,,POINT (-66.590149 18.220833),72,ALC,ALC04,,CRD75TH,AGE,AGE65P,,,,
2019,2019,PR,Puerto Rico,BRFSS,Arthritis,Arthritis among adults,,%,Crude Prevalence,26.2,26.2,,,24.6,27.8,Sex,Female,,,,,POINT (-66.590149 18.220833),72,ART,ART01,,CRDPREV,SEX,SEXF,,,,
2019,2019,PR,Puerto Rico,BRFSS,Arthritis,Severe joint pain among adults with arthritis,,%,Crude Prevalence,52.1,52.1,,,45.9,58.2,Sex,Male,,,,,POINT (-66.590149 18.220833),72,ART,ART03,,CRDPREV,SEX,SEXM,,,,
2019,2019,PR,Puerto Rico,BRFSS,Arthritis,Physical inactivity among adults with arthritis,,%,Age-adjusted Prevalence,43.6,43.6,,,35.4,52.1,Sex,Male,,,,,POINT (-66.590149 18.220833),72,ART,ART05,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,PR,Puerto Rico,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,66.4,66.4,,,63.6,69,Age,Age >=65,,,,,POINT (-66.590149 18.220833),72,CVD,CVD01,,CRDPREV,AGE,AGE65P,,,,
2019,2019,PR,Puerto Rico,BRFSS,Tobacco,Current cigarette smoking among adults,,%,Age-adjusted Prevalence,7,7,,,5.9,8.2,Sex,Female,,,,,POINT (-66.590149 18.220833),72,TOB,TOB04,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,RI,Rhode Island,BRFSS,Arthritis,Severe joint pain among adults with arthritis,,%,Crude Prevalence,34.5,34.5,,,24.7,45.8,Age,Age 18-44,,,,,POINT (-71.52247031399963 41.70828019300046),44,ART,ART03,,CRDPREV,AGE,AGE1844,,,,
2019,2019,RI,Rhode Island,BRFSS,Arthritis,Physical inactivity among adults with arthritis,,%,Crude Prevalence,34.5,34.5,,,31.1,38,Age,Age >=65,,,,,POINT (-71.52247031399963 41.70828019300046),44,ART,ART05,,CRDPREV,AGE,AGE65P,,,,
2019,2019,RI,Rhode Island,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,Number,Number,33,33,,,,,Age,Age 45-64,,,,,POINT (-71.52247031399963 41.70828019300046),44,CVD,CVD07,,NMBR,AGE,AGE4564,,,,
2019,2019,RI,Rhode Island,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,60,60,,,,,Race/Ethnicity,Hispanic,,,,,POINT (-71.52247031399963 41.70828019300046),44,DIA,DIA03,,NMBR,RACE,HIS,,,,
2019,2019,RI,Rhode Island,BRFSS,Disability,Adults with any disability,,%,Crude Prevalence,22,22,,,18.9,25.3,Age,Age 18-44,,,,,POINT (-71.52247031399963 41.70828019300046),44,DIS,DIS01,,CRDPREV,AGE,AGE1844,,,,
2019,2019,RI,Rhode Island,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,,%,Age-adjusted Prevalence,39.2,39.2,,,33.9,44.9,Overall,Overall,,,,,POINT (-71.52247031399963 41.70828019300046),44,IMM,IMM03,,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,RI,Rhode Island,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,,%,Crude Prevalence,28.2,28.2,,,25.8,30.7,Sex,Female,,,,,POINT (-71.52247031399963 41.70828019300046),44,NPAW,NPW14,,CRDPREV,SEX,SEXF,,,,
2019,2019,RI,Rhode Island,YRBSS,Tobacco,Current smokeless tobacco use among high school students,,%,Crude Prevalence,1.2,1.2,,,0.5,3.3,Sex,Female,,,,,POINT (-71.52247031399963 41.70828019300046),44,TOB,TOB03,,CRDPREV,SEX,SEXF,,,,
2019,2019,SC,South Carolina,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,2682,2682,,,,,Sex,Male,,,,,POINT (-81.04537120699968 33.998821303000454),45,DIA,DIA03,,NMBR,SEX,SEXM,,,,
2019,2019,SC,South Carolina,BRFSS,Health Status,Frequent physical distress among adults,,%,Age-adjusted Prevalence,13.8,13.8,,,12.4,15.4,Sex,Female,,,,,POINT (-81.04537120699968 33.998821303000454),45,HEA,HEA03,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Consumed fruit less than one time daily among adults,,%,Crude Prevalence,46.5,46.5,,,44.1,48.9,Sex,Male,,,,,POINT (-81.04537120699968 33.998821303000454),45,NPAW,NPW02,,CRDPREV,SEX,SEXM,,,,
2019,2019,SC,South Carolina,ACS,Social Determinants of Health,Unemployment rate among people 16 years and older in the labor force,,%,Crude Prevalence,6.9,6.9,,,6.1,7.9,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-81.04537120699968 33.998821303000454),45,SDOH,SDH08,,CRDPREV,RACE,BLK,,,,
2019,2019,SD,South Dakota,BRFSS,Arthritis,Severe joint pain among adults with arthritis,,%,Crude Prevalence,,,****,Data suppressed; denominator < 50 or relative standard error > 30%,,,Race/Ethnicity,Hispanic,,,,,POINT (-100.3735306369997 44.353130053000484),46,ART,ART03,,CRDPREV,RACE,HIS,,,,
2019,2019,SD,South Dakota,BRFSS,Asthma,Current asthma among adults,,%,Age-adjusted Prevalence,11.5,11.5,,,9.3,14.1,Sex,Female,,,,,POINT (-100.3735306369997 44.353130053000484),46,AST,AST02,,AGEADJPREV,SEX,SEXF,,,,
2019,2020,SD,South Dakota,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,,%,Crude Prevalence,9.3,9.3,,,6.9,12.6,Sex,Male,,,,,POINT (-100.3735306369997 44.353130053000484),46,CHC,CHC01,,CRDPREV,SEX,SEXM,,,,
2019,2019,SD,South Dakota,BRFSS,Diabetes,Diabetes among adults,,%,Age-adjusted Prevalence,9.3,9.3,,,8.1,10.8,Overall,Overall,,,,,POINT (-100.3735306369997 44.353130053000484),46,DIA,DIA01,,AGEADJPREV,OVERALL,OVR,,,,
2019,2019,TN,Tennessee,BRFSS,Arthritis,Severe joint pain among adults with arthritis,,%,Age-adjusted Prevalence,33.6,33.6,,,28.2,39.4,Sex,Male,,,,,POINT (-85.77449091399967 35.68094058000048),47,ART,ART03,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,TN,Tennessee,BRFSS,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,,%,Crude Prevalence,70,70,,,66.1,73.6,Age,Age 45-64,,,,,POINT (-85.77449091399967 35.68094058000048),47,ART,ART06,,CRDPREV,AGE,AGE4564,,,,
2019,2019,TN,Tennessee,BRFSS,Mental Health,Depression among adults,,%,Crude Prevalence,18.5,18.5,,,16.5,20.6,Sex,Male,,,,,POINT (-85.77449091399967 35.68094058000048),47,MEN,MEN02,,CRDPREV,SEX,SEXM,,,,
2019,2019,TX,Texas,YRBSS,Alcohol,Alcohol use among high school students,,%,Crude Prevalence,30.9,30.9,,,27.2,34.8,Sex,Female,,,,,POINT (-99.42677020599967 31.827240407000488),48,ALC,ALC01,,CRDPREV,SEX,SEXF,,,,
2019,2019,TX,Texas,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,,Number,Crude 75th percentile,2.9,2.9,,,2.3,3.6,Sex,Female,,,,,POINT (-99.42677020599967 31.827240407000488),48,ALC,ALC04,,CRD75TH,SEX,SEXF,,,,
2019,2019,TX,Texas,BRFSS,Arthritis,Arthritis among adults,,%,Crude Prevalence,20.5,20.5,,,16.9,24.6,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,ART,ART01,,CRDPREV,RACE,BLK,,,,
2019,2019,TX,Texas,BRFSS,Arthritis,Activity limitation due to arthritis among adults with arthritis,,%,Crude Prevalence,11.5,11.5,,,10.3,12.9,Sex,Female,,,,,POINT (-99.42677020599967 31.827240407000488),48,ART,ART02,,CRDPREV,SEX,SEXF,,,,
2019,2019,TX,Texas,BRFSS,Arthritis,Work limitation due to arthritis among adults aged 18-64 years with arthritis,,%,Crude Prevalence,47.7,47.7,,,37.6,58,Race/Ethnicity,Hispanic,,,,,POINT (-99.42677020599967 31.827240407000488),48,ART,ART04,,CRDPREV,RACE,HIS,,,,
2019,2019,TX,Texas,NVSS,Chronic Obstructive Pulmonary Disease,"Chronic obstructive pulmonary disease mortality among adults aged 45 years and older, underlying or contributing cause",,Number,Number,18663,18663,,,,,Age,Age >=65,,,,,POINT (-99.42677020599967 31.827240407000488),48,COPD,COPD06,,NMBR,AGE,AGE65P,,,,
2019,2019,TX,Texas,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,34,34,,,31,37,Race/Ethnicity,"Asian, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,CVD,CVD08,,CRDRATE,RACE,ASN,,,,
2019,2019,TX,Texas,BRFSS,Diabetes,Diabetes among adults,,%,Crude Prevalence,13,13,,,11.4,14.7,Sex,Male,,,,,POINT (-99.42677020599967 31.827240407000488),48,DIA,DIA01,,CRDPREV,SEX,SEXM,,,,
2019,2019,TX,Texas,BRFSS,Disability,Adults with any disability,,%,Age-adjusted Prevalence,24,24,,,22,26.1,Sex,Male,,,,,POINT (-99.42677020599967 31.827240407000488),48,DIS,DIS01,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,TX,Texas,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,,%,Age-adjusted Prevalence,35.5,35.5,,,30.2,41.2,Sex,Female,,,,,POINT (-99.42677020599967 31.827240407000488),48,IMM,IMM03,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,TX,Texas,ACS,Social Determinants of Health,Living below 150% of the poverty threshold among all people,,%,Crude Prevalence,21,21,,,20.6,21.4,Sex,Male,,,,,POINT (-99.42677020599967 31.827240407000488),48,SDOH,SDH01,,CRDPREV,SEX,SEXM,,,,
2019,2019,TX,Texas,BRFSS,Social Determinants of Health,Lack of health insurance among adults aged 18-64 years,,%,Crude Prevalence,15.3,15.3,,,13.5,17.4,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-99.42677020599967 31.827240407000488),48,SDOH,SDH09,,CRDPREV,RACE,WHT,,,,
2019,2019,US,United States,YRBSS,Alcohol,Alcohol use among high school students,,%,Crude Prevalence,31.9,31.9,,,29.6,34.3,Sex,Female,,,,,,59,ALC,ALC01,,CRDPREV,SEX,SEXF,,,,
2019,2019,US,United States,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,,%,Crude Prevalence,28,28,,,27.1,29,Race/Ethnicity,Hispanic,,,,,,59,CVD,CVD04,,CRDPREV,RACE,HIS,,,,
2019,2019,US,United States,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,1.7,1.7,,,1.7,1.8,Overall,Overall,,,,,,59,DIA,DIA04,,CRDRATE,OVERALL,OVR,,,,
2019,2019,US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,,%,Crude Prevalence,31.4,31.4,,,31.1,31.7,Overall,Overall,,,,,,59,NPAW,NPW14,,CRDPREV,OVERALL,OVR,,,,
2019,2019,US,United States,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,,%,Age-adjusted Prevalence,30.6,30.6,,,30.2,31.1,Sex,Male,,,,,,59,NPAW,NPW14,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,UT,Utah,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,,Number,Crude 75th percentile,6.8,6.8,,,6,7.7,Age,Age 45-64,,,,,POINT (-111.58713063499971 39.360700171000474),49,ALC,ALC05,,CRD75TH,AGE,AGE4564,,,,
2019,2019,UT,Utah,BRFSS,Arthritis,Arthritis among adults,,%,Crude Prevalence,20.3,20.3,,,19.1,21.5,Sex,Male,,,,,POINT (-111.58713063499971 39.360700171000474),49,ART,ART01,,CRDPREV,SEX,SEXM,,,,
2019,2019,UT,Utah,BRFSS,Arthritis,Received health care provider counseling for physical activity among adults with arthritis,,%,Crude Prevalence,67.6,67.6,,,64.6,70.5,Sex,Male,,,,,POINT (-111.58713063499971 39.360700171000474),49,ART,ART06,,CRDPREV,SEX,SEXM,,,,
2019,2019,UT,Utah,BRFSS,Asthma,Current asthma among adults,,%,Crude Prevalence,10.7,10.7,,,9.6,12,Age,Age 45-64,,,,,POINT (-111.58713063499971 39.360700171000474),49,AST,AST02,,CRDPREV,AGE,AGE4564,,,,
2019,2020,UT,Utah,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,,%,Crude Prevalence,15.7,15.7,,,14,17.5,Sex,Male,,,,,POINT (-111.58713063499971 39.360700171000474),49,CHC,CHC04,,CRDPREV,SEX,SEXM,,,,
2019,2019,UT,Utah,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,,%,Age-adjusted Prevalence,3.1,3.1,,,2.1,4.6,Race/Ethnicity,Hispanic,,,,,POINT (-111.58713063499971 39.360700171000474),49,COPD,COPD01,,AGEADJPREV,RACE,HIS,,,,
2019,2019,UT,Utah,BRFSS,Chronic Obstructive Pulmonary Disease,Current smoking among adults with chronic obstructive pulmonary disease,,%,Age-adjusted Prevalence,24.1,24.1,,,18.6,30.8,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-111.58713063499971 39.360700171000474),49,COPD,COPD02,,AGEADJPREV,RACE,WHT,,,,
2019,2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,,%,Age-adjusted Prevalence,52.5,52.5,,,48.4,56.4,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD02,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,UT,Utah,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,,%,Crude Prevalence,27.3,27.3,,,25.8,28.9,Sex,Female,,,,,POINT (-111.58713063499971 39.360700171000474),49,CVD,CVD04,,CRDPREV,SEX,SEXF,,,,
2019,2019,VT,Vermont,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,,Number,Crude 75th percentile,4.7,4.7,,,4,5.6,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-72.51764079099962 43.62538123900049),50,ALC,ALC04,,CRD75TH,RACE,WHT,,,,
2019,2019,VT,Vermont,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause",,"cases per 100,000",Age-adjusted Rate,66.9,66.9,,,59.6,74.1,Sex,Female,,,,,POINT (-72.51764079099962 43.62538123900049),50,CVD,CVD08,,AGEADJRATE,SEX,SEXF,,,,
2019,2019,VT,Vermont,BRFSS,Health Status,Frequent physical distress among adults,,%,Crude Prevalence,12.7,12.7,,,10.9,14.7,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,HEA,HEA03,,CRDPREV,SEX,SEXM,,,,
2019,2019,VT,Vermont,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Crude Prevalence,36.5,36.5,,,33.9,39.2,Age,Age >=65,,,,,POINT (-72.51764079099962 43.62538123900049),50,HEA,HEA05,,CRDPREV,AGE,AGE65P,,,,
2019,2019,VT,Vermont,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Crude Prevalence,16.5,16.5,,,14.8,18.4,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,HEA,HEA05,,CRDPREV,SEX,SEXM,,,,
2019,2019,VT,Vermont,BRFSS,Mental Health,Frequent mental distress among adults,,%,Age-adjusted Prevalence,13.1,13.1,,,11.1,15.5,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,MEN,MEN05,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,VT,Vermont,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,,%,Age-adjusted Prevalence,25.7,25.7,,,23.2,28.3,Sex,Female,,,,,POINT (-72.51764079099962 43.62538123900049),50,NPAW,NPW14,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,VT,Vermont,YRBSS,Tobacco,Current tobacco use of any tobacco product among high school students,,%,Crude Prevalence,27,27,,,26,28,Sex,Male,,,,,POINT (-72.51764079099962 43.62538123900049),50,TOB,TOB01,,CRDPREV,SEX,SEXM,,,,
2019,2020,VI,Virgin Islands,BRFSS,Cognitive Health and Caregiving,Provided care for a friend or family member in the past month among adults,,%,Crude Prevalence,,,*,No data available,,,Age,Age >=65,,,,,POINT (-64.896335 18.335765),78,CHC,CHC04,,CRDPREV,AGE,AGE65P,,,,
2019,2019,VI,Virgin Islands,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,,%,Crude Prevalence,,,*,No data available,,,Sex,Male,,,,,POINT (-64.896335 18.335765),78,COPD,COPD01,,CRDPREV,SEX,SEXM,,,,
2019,2019,VI,Virgin Islands,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,,%,Crude Prevalence,,,*,No data available,,,Age,Age 18-44,,,,,POINT (-64.896335 18.335765),78,CVD,CVD02,,CRDPREV,AGE,AGE1844,,,,
2019,2019,VI,Virgin Islands,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,,%,Crude Prevalence,,,*,No data available,,,Overall,Overall,,,,,POINT (-64.896335 18.335765),78,CVD,CVD04,,CRDPREV,OVERALL,OVR,,,,
2019,2019,VI,Virgin Islands,BRFSS,Health Status,Average recent physically unhealthy days among adults,,Number,Crude Mean,,,*,No data available,,,Age,Age 45-64,,,,,POINT (-64.896335 18.335765),78,HEA,HEA02,,CRDMEAN,AGE,AGE4564,,,,
2019,2019,VI,Virgin Islands,YRBSS,Tobacco,Current smokeless tobacco use among high school students,,%,Crude Prevalence,,,*,No data available,,,Overall,Overall,,,,,POINT (-64.896335 18.335765),78,TOB,TOB03,,CRDPREV,OVERALL,OVR,,,,
2019,2020,VA,Virginia,BRFSS,Cognitive Health and Caregiving,Subjective cognitive decline among adults aged 45 years and older,,%,Crude Prevalence,9.3,9.3,,,8.2,10.6,Sex,Female,,,,,POINT (-78.45789046299967 37.54268067400045),51,CHC,CHC01,,CRDPREV,SEX,SEXF,,,,
2019,2019,VA,Virginia,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,,%,Crude Prevalence,31.6,31.6,,,28.5,34.7,Race/Ethnicity,"Black, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,CVD,CVD03,,CRDPREV,RACE,BLK,,,,
2019,2019,VA,Virginia,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,3914,3914,,,,,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,DIA,DIA03,,NMBR,RACE,WHT,,,,
2019,2019,VA,Virginia,BRFSS,Health Status,Average recent physically unhealthy days among adults,,Number,Crude Mean,3.9,3.9,,,3.7,4.2,Race/Ethnicity,"White, non-Hispanic",,,,,POINT (-78.45789046299967 37.54268067400045),51,HEA,HEA02,,CRDMEAN,RACE,WHT,,,,
2019,2019,VA,Virginia,BRFSS,Health Status,Recent activity limitation among adults,,Number,Crude Mean,2.9,2.9,,,2.6,3.2,Age,Age 45-64,,,,,POINT (-78.45789046299967 37.54268067400045),51,HEA,HEA04,,CRDMEAN,AGE,AGE4564,,,,
2019,2019,VA,Virginia,BRFSS,Mental Health,Frequent mental distress among adults,,%,Age-adjusted Prevalence,15.4,15.4,,,14,17,Sex,Female,,,,,POINT (-78.45789046299967 37.54268067400045),51,MEN,MEN05,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,VA,Virginia,YRBSS,Sleep,Short sleep duration among high school students,,%,Crude Prevalence,79.8,79.8,,,75,83.8,Grade,Grade 11,,,,,POINT (-78.45789046299967 37.54268067400045),51,SLEP,SLP02,,CRDPREV,GRADE,GRD11,,,,
2019,2019,WA,Washington,BRFSS,Asthma,Current asthma among adults,,%,Crude Prevalence,7.9,7.9,,,7.1,8.9,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,AST,AST02,,CRDPREV,SEX,SEXM,,,,
2019,2019,WA,Washington,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,,%,Crude Prevalence,31.9,31.9,,,30.8,33,Overall,Overall,,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD03,,CRDPREV,OVERALL,OVR,,,,
2019,2019,WA,Washington,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,,%,Crude Prevalence,34.1,34.1,,,32.5,35.7,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,CVD,CVD04,,CRDPREV,SEX,SEXM,,,,
2019,2019,WA,Washington,BRFSS,Diabetes,Diabetes among adults,,%,Crude Prevalence,2.8,2.8,,,2.3,3.5,Age,Age 18-44,,,,,POINT (-120.47001078999972 47.52227862900048),53,DIA,DIA01,,CRDPREV,AGE,AGE1844,,,,
2019,2019,WA,Washington,BRFSS,Immunization,Influenza vaccination among adults,,%,Crude Prevalence,43.6,43.6,,,42,45.3,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,IMM,IMM01,,CRDPREV,SEX,SEXM,,,,
2019,2019,WA,Washington,YRBSS,Tobacco,Current smokeless tobacco use among high school students,,%,Crude Prevalence,,,*,No data available,,,Sex,Male,,,,,POINT (-120.47001078999972 47.52227862900048),53,TOB,TOB03,,CRDPREV,SEX,SEXM,,,,
2019,2019,WV,West Virginia,NVSS,Alcohol,"Chronic liver disease mortality among all people, underlying cause",,Number,Number,187,187,,,,,Age,Age 45-64,,,,,POINT (-80.71264013499967 38.66551020200046),54,ALC,ALC09,,NMBR,AGE,AGE4564,,,,
2019,2019,WV,West Virginia,BRFSS,Arthritis,Arthritis among adults,,%,Crude Prevalence,61.5,61.5,,,58.9,64,Age,Age >=65,,,,,POINT (-80.71264013499967 38.66551020200046),54,ART,ART01,,CRDPREV,AGE,AGE65P,,,,
2019,2019,WV,West Virginia,BRFSS,Arthritis,Severe joint pain among adults with arthritis,,%,Crude Prevalence,34.4,34.4,,,27.8,41.7,Age,Age 18-44,,,,,POINT (-80.71264013499967 38.66551020200046),54,ART,ART03,,CRDPREV,AGE,AGE1844,,,,
2019,2019,WV,West Virginia,NVSS,Asthma,"Asthma mortality among all people, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Age,Age >=65,,,,,POINT (-80.71264013499967 38.66551020200046),54,AST,AST01,,NMBR,AGE,AGE65P,,,,
2019,2019,WV,West Virginia,NVSS,Asthma,"Asthma mortality among all people, underlying cause",,Number,Number,,,~,Data suppressed; too few respondents or cases,,,Sex,Male,,,,,POINT (-80.71264013499967 38.66551020200046),54,AST,AST01,,NMBR,SEX,SEXM,,,,
2019,2019,WV,West Virginia,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,2719,2719,,,,,Sex,Male,,,,,POINT (-80.71264013499967 38.66551020200046),54,CVD,CVD09,,NMBR,SEX,SEXM,,,,
2019,2019,WV,West Virginia,NVSS,Diabetes,"Diabetes mortality among all people, underlying or contributing cause",,Number,Number,1889,1889,,,,,Age,Age >=65,,,,,POINT (-80.71264013499967 38.66551020200046),54,DIA,DIA03,,NMBR,AGE,AGE65P,,,,
2019,2019,WV,West Virginia,NVSS,Health Status,Life expectancy at birth,,Years,Number,77.3,77.3,,,77,77.6,Sex,Female,,,,,POINT (-80.71264013499967 38.66551020200046),54,HEA,HEA06,,NMBR,SEX,SEXF,,,,
2019,2019,WV,West Virginia,BRFSS,Immunization,Influenza vaccination among adults,,%,Crude Prevalence,49.8,49.8,,,47.4,52.3,Sex,Female,,,,,POINT (-80.71264013499967 38.66551020200046),54,IMM,IMM01,,CRDPREV,SEX,SEXF,,,,
2019,2019,WV,West Virginia,YRBSS,Sleep,Short sleep duration among high school students,,%,Crude Prevalence,85.3,85.3,,,80.2,89.3,Grade,Grade 12,,,,,POINT (-80.71264013499967 38.66551020200046),54,SLEP,SLP02,,CRDPREV,GRADE,GRD12,,,,
2019,2019,WI,Wisconsin,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause",,Number,Number,1821,1821,,,,,Age,Age 45-64,,,,,POINT (-89.81637074199966 44.39319117400049),55,CVD,CVD09,,NMBR,AGE,AGE4564,,,,
2019,2019,WI,Wisconsin,NVSS,Diabetes,"Diabetic ketoacidosis mortality among all people, underlying or contributing cause",,"cases per 100,000",Crude Rate,2.4,2.4,,,1.7,3.3,Age,Age 45-64,,,,,POINT (-89.81637074199966 44.39319117400049),55,DIA,DIA04,,CRDRATE,AGE,AGE4564,,,,
2019,2019,WI,Wisconsin,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,,%,Crude Prevalence,75.5,75.5,,,71.1,79.4,Sex,Male,,,,,POINT (-89.81637074199966 44.39319117400049),55,IMM,IMM04,,CRDPREV,SEX,SEXM,,,,
2019,2019,WY,Wyoming,BRFSS,Cardiovascular Disease,High blood pressure among adults,,%,Crude Prevalence,35.1,35.1,,,32.4,37.9,Sex,Male,,,,,POINT (-108.10983035299967 43.23554134300048),56,CVD,CVD01,,CRDPREV,SEX,SEXM,,,,
2019,2019,WY,Wyoming,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause",,"cases per 100,000",Crude Rate,193.6,193.6,,,166.2,221,Age,Age >=65,,,,,POINT (-108.10983035299967 43.23554134300048),56,CVD,CVD07,,CRDRATE,AGE,AGE65P,,,,
2019,2019,WY,Wyoming,BRFSS,Diabetes,Diabetes among adults,,%,Age-adjusted Prevalence,6.6,6.6,,,5.4,8,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,DIA,DIA01,,AGEADJPREV,SEX,SEXF,,,,
2019,2019,WY,Wyoming,BRFSS,Health Status,Recent activity limitation among adults,,Number,Crude Mean,2.6,2.6,,,2.2,3,Sex,Female,,,,,POINT (-108.10983035299967 43.23554134300048),56,HEA,HEA04,,CRDMEAN,SEX,SEXF,,,,
2019,2019,WY,Wyoming,BRFSS,Health Status,2 or more chronic conditions among adults,,%,Age-adjusted Prevalence,13.7,13.7,,,12.1,15.4,Sex,Male,,,,,POINT (-108.10983035299967 43.23554134300048),56,HEA,HEA05,,AGEADJPREV,SEX,SEXM,,,,
2019,2019,WY,Wyoming,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,,%,Crude Prevalence,68.7,68.7,,,65.8,71.5,Overall,Overall,,,,,POINT (-108.10983035299967 43.23554134300048),56,IMM,IMM04,,CRDPREV,OVERALL,OVR,,,,
