YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2021,Higher Ed Quality 2021,School Safety Rank 2021,Ranking Level
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,49.3,49.3,47.6,51.1,Age,Age >=65,27,CVD,CVD04,CRDPREV,AGE,AGE65P,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,77.5,77.5,62.9,87.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD02,CRDPREV,RACE,AIAN,7,6,22,Top 10
2021,MN,Minnesota,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,28.79,28.79,27.99,29.6,Sex,Male,27,CVD,CVD06,AGEADJRATE,SEX,SEXM,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,48.5,48.5,46.8,50.3,Sex,Female,24,CVD,CVD01,AGEADJPREV,SEX,SEXF,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.1,33.1,31.6,34.5,Race/Ethnicity,"White, non-Hispanic",27,CVD,CVD07,AGEADJRATE,RACE,WHT,7,6,22,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,156.6,156.6,152.5,160.7,Sex,Female,25,CVD,CVD09,CRDRATE,SEX,SEXF,1,1,1,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,181.2,181.2,142.8,226.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD09,AGEADJRATE,RACE,AIAN,7,6,22,Top 10
2021,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,11.13,11.13,9.14,13.13,Race/Ethnicity,Hispanic,24,CVD,CVD06,CRDRATE,RACE,HIS,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,20.4,20.4,17.6,23.5,Race/Ethnicity,Hispanic,24,CVD,CVD01,CRDPREV,RACE,HIS,10,11,9,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,35.4,35.4,33.9,36.9,Age,Age 45-64,27,CVD,CVD01,CRDPREV,AGE,AGE4564,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,62.5,62.5,40.4,92.2,Race/Ethnicity,"Multiracial, non-Hispanic",27,CVD,CVD09,AGEADJRATE,RACE,MRC,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,33.7,33.7,32.3,35.2,Sex,Female,24,CVD,CVD01,CRDPREV,SEX,SEXF,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,48.0,48.0,42.0,53.9,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD09,CRDRATE,RACE,ASN,1,1,1,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,57.4,57.4,55.5,59.3,Age,Age >=65,24,CVD,CVD03,CRDPREV,AGE,AGE65P,10,11,9,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,30.0,30.0,23.7,37.3,Race/Ethnicity,"Asian, non-Hispanic",25,CVD,CVD04,AGEADJPREV,RACE,ASN,1,1,1,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,31.5,31.5,29.9,33.1,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD01,CRDPREV,RACE,WHT,1,1,1,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,26.2,26.2,25.3,27.1,Overall,Overall,27,CVD,CVD03,AGEADJPREV,OVERALL,OVR,7,6,22,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,141.4,141.4,135.6,147.2,Age,Age 45-64,24,CVD,CVD09,CRDRATE,AGE,AGE4564,10,11,9,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,529.7,529.7,515.5,544.0,Age,Age >=65,24,CVD,CVD08,CRDRATE,AGE,AGE65P,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.1,1.1,0.8,1.4,Age,Age 0-44,25,CVD,CVD07,CRDRATE,AGE,AGE0_44,1,1,1,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,92.4,92.4,88.9,95.9,Sex,Male,27,CVD,CVD08,AGEADJRATE,SEX,SEXM,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,42.1,42.1,40.4,43.9,Age,Age 45-64,24,CVD,CVD01,CRDPREV,AGE,AGE4564,10,11,9,Top 10
2021,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,25.41,25.41,25.03,25.78,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD06,AGEADJRATE,RACE,WHT,1,1,1,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,14.2,14.2,9.0,21.4,Race/Ethnicity,"Multiracial, non-Hispanic",24,CVD,CVD09,CRDRATE,RACE,MRC,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,63.7,63.7,61.1,66.4,Sex,Female,25,CVD,CVD08,CRDRATE,SEX,SEXF,1,1,1,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,33.1,33.1,31.5,34.7,Sex,Female,24,CVD,CVD04,AGEADJPREV,SEX,SEXF,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,37.3,37.3,36.2,38.5,Overall,Overall,24,CVD,CVD04,CRDPREV,OVERALL,OVR,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,38.3,38.3,36.5,40.0,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD07,CRDRATE,RACE,WHT,1,1,1,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,38.2,38.2,31.0,45.3,Race/Ethnicity,Hispanic,24,CVD,CVD08,AGEADJRATE,RACE,HIS,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,1.3,1.3,0.9,1.7,Age,Age 0-44,27,CVD,CVD07,CRDRATE,AGE,AGE0_44,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,40.6,40.6,36.3,45.1,Age,Age 18-44,27,CVD,CVD02,CRDPREV,AGE,AGE1844,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,24.6,24.6,20.6,29.2,Race/Ethnicity,Hispanic,27,CVD,CVD04,CRDPREV,RACE,HIS,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,56.8,56.8,46.0,67.5,Race/Ethnicity,"Black, non-Hispanic",27,CVD,CVD08,AGEADJRATE,RACE,BLK,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,37.0,37.0,34.8,39.2,Sex,Male,27,CVD,CVD07,CRDRATE,SEX,SEXM,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,41.6,41.6,27.9,56.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",24,CVD,CVD03,CRDPREV,RACE,AIAN,10,11,9,Top 10
2021,MD,Maryland,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,13.67,13.67,13.42,13.93,Overall,Overall,24,CVD,CVD06,CRDRATE,OVERALL,OVR,10,11,9,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,55.4,55.4,43.7,66.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD01,AGEADJPREV,RACE,AIAN,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,24.2,24.2,20.3,28.6,Race/Ethnicity,"Black, non-Hispanic",27,CVD,CVD03,AGEADJPREV,RACE,BLK,7,6,22,Top 10
2021,MN,Minnesota,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,67.07,67.07,60.34,73.8,Race/Ethnicity,"Black, non-Hispanic",27,CVD,CVD06,AGEADJRATE,RACE,BLK,7,6,22,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,30.7,30.7,29.3,32.1,Overall,Overall,25,CVD,CVD04,AGEADJPREV,OVERALL,OVR,1,1,1,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,115.7,115.7,85.3,153.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD08,AGEADJRATE,RACE,AIAN,7,6,22,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,55.7,55.7,48.8,62.7,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD08,AGEADJRATE,RACE,BLK,1,1,1,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,45.8,45.8,43.9,47.7,Overall,Overall,25,CVD,CVD01,AGEADJPREV,OVERALL,OVR,1,1,1,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,56.1,56.1,51.4,60.6,Sex,Male,25,CVD,CVD02,AGEADJPREV,SEX,SEXM,1,1,1,Top 10
2021,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,23.96,23.96,23.51,24.4,Sex,Female,25,CVD,CVD06,CRDRATE,SEX,SEXF,1,1,1,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,46.3,46.3,44.2,48.3,Sex,Female,24,CVD,CVD07,AGEADJRATE,SEX,SEXF,10,11,9,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,43.2,43.2,42.0,44.4,Race/Ethnicity,"White, non-Hispanic",27,CVD,CVD01,AGEADJPREV,RACE,WHT,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,54.9,54.9,52.1,57.6,Sex,Female,27,CVD,CVD08,CRDRATE,SEX,SEXF,7,6,22,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,25.9,25.9,20.3,32.5,Race/Ethnicity,Hispanic,24,CVD,CVD07,AGEADJRATE,RACE,HIS,10,11,9,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,944.7,944.7,925.7,963.7,Age,Age >=65,24,CVD,CVD09,CRDRATE,AGE,AGE65P,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,37.7,37.7,36.1,39.3,Sex,Female,24,CVD,CVD03,CRDPREV,SEX,SEXF,10,11,9,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Age-adjusted Prevalence,27.0,27.0,21.6,33.2,Race/Ethnicity,"Asian, non-Hispanic",27,CVD,CVD04,AGEADJPREV,RACE,ASN,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,37.4,37.4,31.4,43.8,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD04,CRDPREV,RACE,ASN,10,11,9,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,26.5,26.5,21.3,32.4,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD03,AGEADJPREV,RACE,BLK,1,1,1,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,55.1,55.1,45.9,64.0,Race/Ethnicity,"Asian, non-Hispanic",27,CVD,CVD02,AGEADJPREV,RACE,ASN,7,6,22,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,168.9,168.9,165.1,172.7,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD09,AGEADJRATE,RACE,WHT,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,34.5,34.5,33.1,35.9,Overall,Overall,27,CVD,CVD07,AGEADJRATE,OVERALL,OVR,7,6,22,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,96.8,96.8,92.2,101.3,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD08,AGEADJRATE,RACE,BLK,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,24.7,24.7,23.3,26.0,Sex,Female,25,CVD,CVD07,AGEADJRATE,SEX,SEXF,1,1,1,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,24.0,24.0,22.8,25.3,Sex,Female,27,CVD,CVD03,AGEADJPREV,SEX,SEXF,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,50.9,50.9,49.6,52.2,Overall,Overall,24,CVD,CVD01,AGEADJPREV,OVERALL,OVR,10,11,9,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,29.3,29.3,28.1,30.5,Sex,Female,27,CVD,CVD04,CRDPREV,SEX,SEXF,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,60.1,60.1,44.6,73.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",24,CVD,CVD01,AGEADJPREV,RACE,AIAN,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,36.8,36.8,32.6,41.2,Race/Ethnicity,Hispanic,24,CVD,CVD03,AGEADJPREV,RACE,HIS,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,75.9,75.9,71.4,80.5,Age,Age 45-64,27,CVD,CVD09,CRDRATE,AGE,AGE4564,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,74.8,74.8,58.9,86.1,Race/Ethnicity,"Multiracial, non-Hispanic",24,CVD,CVD02,CRDPREV,RACE,MRC,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,58.8,58.8,52.7,64.6,Race/Ethnicity,Hispanic,24,CVD,CVD02,AGEADJPREV,RACE,HIS,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,136.6,136.6,132.3,140.9,Sex,Female,27,CVD,CVD09,CRDRATE,SEX,SEXF,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,75.2,75.2,73.1,77.2,Sex,Male,27,CVD,CVD02,CRDPREV,SEX,SEXM,7,6,22,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,24.7,24.7,16.2,35.7,Race/Ethnicity,"Multiracial, non-Hispanic",25,CVD,CVD03,AGEADJPREV,RACE,MRC,1,1,1,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,58.3,58.3,56.0,60.5,Overall,Overall,27,CVD,CVD02,AGEADJPREV,OVERALL,OVR,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,24.9,24.9,20.2,30.3,Race/Ethnicity,"Asian, non-Hispanic",27,CVD,CVD04,CRDPREV,RACE,ASN,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,51.1,51.1,34.7,72.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,CVD,CVD07,CRDRATE,RACE,AIAN,7,6,22,Top 10
2021,MA,Massachusetts,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,90.8,90.8,88.3,92.8,Age,Age >=65,25,CVD,CVD02,CRDPREV,AGE,AGE65P,1,1,1,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,17.1,17.1,12.9,22.1,Race/Ethnicity,Hispanic,27,CVD,CVD08,CRDRATE,RACE,HIS,7,6,22,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,217.9,217.9,212.6,223.1,Sex,Male,24,CVD,CVD09,CRDRATE,SEX,SEXM,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,26.3,26.3,24.6,28.0,Sex,Male,25,CVD,CVD07,AGEADJRATE,SEX,SEXM,1,1,1,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.6,47.6,45.6,49.6,Race/Ethnicity,"White, non-Hispanic",27,CVD,CVD07,CRDRATE,RACE,WHT,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,83.6,83.6,81.5,85.5,Age,Age 45-64,24,CVD,CVD02,CRDPREV,AGE,AGE4564,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,40.4,40.4,39.0,41.9,Race/Ethnicity,"White, non-Hispanic",24,CVD,CVD04,CRDPREV,RACE,WHT,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,158.1,158.1,153.5,162.8,Sex,Male,27,CVD,CVD09,AGEADJRATE,SEX,SEXM,7,6,22,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Crude Prevalence,24.9,24.9,20.8,29.4,Race/Ethnicity,Hispanic,27,CVD,CVD03,CRDPREV,RACE,HIS,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,33.1,33.1,31.3,34.9,Sex,Female,27,CVD,CVD07,AGEADJRATE,SEX,SEXF,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Crude Prevalence,39.5,39.5,37.3,41.7,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD01,CRDPREV,RACE,BLK,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine for high cholesterol among adults,%,Crude Prevalence,33.0,33.0,29.0,37.3,Race/Ethnicity,Hispanic,24,CVD,CVD04,CRDPREV,RACE,HIS,10,11,9,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Crude Rate,47.4,47.4,44.9,49.8,Sex,Male,24,CVD,CVD07,CRDRATE,SEX,SEXM,10,11,9,Top 10
2021,MD,Maryland,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,89.9,89.9,86.6,93.2,Sex,Female,24,CVD,CVD08,CRDRATE,SEX,SEXF,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,81.5,81.5,79.0,83.7,Sex,Female,24,CVD,CVD02,CRDPREV,SEX,SEXF,10,11,9,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Coronary heart disease mortality among all people, underlying cause","cases per 100,000",Crude Rate,75.8,75.8,73.5,78.0,Overall,Overall,27,CVD,CVD08,CRDRATE,OVERALL,OVR,7,6,22,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,186.2,186.2,181.6,190.7,Sex,Male,25,CVD,CVD09,CRDRATE,SEX,SEXM,1,1,1,Top 10
2021,MN,Minnesota,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,27.6,27.6,27.07,28.12,Overall,Overall,27,CVD,CVD06,AGEADJRATE,OVERALL,OVR,7,6,22,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,827.1,827.1,810.9,843.3,Age,Age >=65,25,CVD,CVD09,CRDRATE,AGE,AGE65P,1,1,1,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Age-adjusted Prevalence,65.4,65.4,59.7,70.8,Race/Ethnicity,"Black, non-Hispanic",24,CVD,CVD02,AGEADJPREV,RACE,BLK,10,11,9,Top 10
2021,MN,Minnesota,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Age-adjusted Rate,26.57,26.57,25.88,27.26,Sex,Female,27,CVD,CVD06,AGEADJRATE,SEX,SEXF,7,6,22,Top 10
2021,MN,Minnesota,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Crude Rate,5.9,5.9,5.1,6.8,Age,Age 0-44,27,CVD,CVD09,CRDRATE,AGE,AGE0_44,7,6,22,Top 10
2021,MA,Massachusetts,CMS Part A Claims Data,Cardiovascular Disease,"Hospitalization for heart failure as principal diagnosis, Medicare-beneficiaries aged 65 years and older","cases per 1,000",Crude Rate,24.45,24.45,24.11,24.78,Overall,Overall,25,CVD,CVD06,CRDRATE,OVERALL,OVR,1,1,1,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Cerebrovascular disease (stroke) mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,24.7,24.7,23.6,25.9,Race/Ethnicity,"White, non-Hispanic",25,CVD,CVD07,AGEADJRATE,RACE,WHT,1,1,1,Top 10
2021,MN,Minnesota,BRFSS,Cardiovascular Disease,Taking medicine to control high blood pressure among adults with high blood pressure,%,Crude Prevalence,92.7,92.7,91.5,93.8,Age,Age >=65,27,CVD,CVD02,CRDPREV,AGE,AGE65P,7,6,22,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High cholesterol among adults who have been screened,%,Age-adjusted Prevalence,36.2,36.2,31.1,41.7,Race/Ethnicity,"Asian, non-Hispanic",24,CVD,CVD03,AGEADJPREV,RACE,ASN,10,11,9,Top 10
2021,MD,Maryland,BRFSS,Cardiovascular Disease,High blood pressure among adults,%,Age-adjusted Prevalence,53.5,53.5,51.5,55.5,Sex,Male,24,CVD,CVD01,AGEADJPREV,SEX,SEXM,10,11,9,Top 10
2021,MA,Massachusetts,NVSS,Cardiovascular Disease,"Diseases of the heart mortality among all people, underlying cause","cases per 100,000",Age-adjusted Rate,123.6,123.6,113.2,134.0,Race/Ethnicity,"Black, non-Hispanic",25,CVD,CVD09,AGEADJRATE,RACE,BLK,1,1,1,Top 10
