YearEnd,LocationAbbr,State,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,Overall Public School Rank 2022,Higher Ed Quality 2022,School Safety Rank 2022,Ranking Level
2022,OK,Oklahoma,BRFSS,Alcohol,Binge drinking intensity among adults who binge drink,Number,Crude 75th percentile,5.6,5.6,5.2,5.9,Sex,Female,40,ALC,ALC05,CRD75TH,SEX,SEXF,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,2.9,2.9,2.5,3.2,Age,Age 18-44,45,HEA,HEA04,CRDMEAN,AGE,AGE1844,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Age-adjusted Prevalence,30.2,30.2,26.3,34.4,Sex,Female,40,IMM,IMM03,AGEADJPREV,SEX,SEXF,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,16.7,16.7,15.2,18.2,Race/Ethnicity,"White, non-Hispanic",45,MEN,MEN05,AGEADJPREV,RACE,WHT,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,43.1,43.1,41.1,45.2,Age,Age >=65,45,HEA,HEA05,CRDPREV,AGE,AGE65P,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,5.9,5.9,5.3,6.4,Age,Age >=65,40,HEA,HEA02,CRDMEAN,AGE,AGE65P,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,%,Crude Prevalence,34.4,34.4,32.5,36.4,Overall,Overall,45,ORH,ORH02,CRDPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Disability,Adults with any disability,%,Crude Prevalence,26.8,26.8,21.1,33.4,Race/Ethnicity,Hispanic,45,DIS,DIS01,CRDPREV,RACE,HIS,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Crude Prevalence,76.3,76.3,61.8,86.5,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",45,SDOH,SDH12,CRDPREV,RACE,AIAN,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Immunization,Pneumococcal vaccination among adults aged 65 years and older,%,Age-adjusted Prevalence,65.4,65.4,60.6,69.9,Sex,Male,35,IMM,IMM04,AGEADJPREV,SEX,SEXM,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Asthma,Current asthma among adults,%,Crude Prevalence,9.4,9.4,8.1,11.0,Sex,Male,40,AST,AST02,CRDPREV,SEX,SEXM,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Crude Prevalence,71.3,71.3,68.1,74.3,Age,Age 45-64,35,SDOH,SDH12,CRDPREV,AGE,AGE4564,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Crude Prevalence,16.9,16.9,14.9,19.1,Overall,Overall,40,ORH,ORH03,CRDPREV,OVERALL,OVR,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among adults,%,Crude Prevalence,35.7,35.7,23.1,50.8,Race/Ethnicity,"Asian, non-Hispanic",45,IMM,IMM01,CRDPREV,RACE,ASN,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,Frequent physical distress among adults,%,Age-adjusted Prevalence,10.1,10.1,7.0,14.4,Race/Ethnicity,Hispanic,45,HEA,HEA03,AGEADJPREV,RACE,HIS,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Age-adjusted Prevalence,52.5,52.5,44.8,60.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",40,CAN,CAN06,AGEADJPREV,RACE,AIAN,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Age-adjusted Prevalence,18.8,18.8,17.1,20.6,Sex,Male,40,HEA,HEA01,AGEADJPREV,SEX,SEXM,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,24.6,24.6,13.7,40.0,Race/Ethnicity,"Black, non-Hispanic",35,HEA,HEA05,CRDPREV,RACE,BLK,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Age-adjusted Prevalence,15.6,15.6,10.7,22.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",35,ALC,ALC06,AGEADJPREV,RACE,AIAN,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,Lack of social and emotional support needed among adults,%,Crude Prevalence,7.4,7.4,6.3,8.7,Sex,Female,45,SDOH,SDH07,CRDPREV,SEX,SEXF,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,2 or more chronic conditions among adults,%,Age-adjusted Prevalence,19.9,19.9,18.8,21.0,Overall,Overall,40,HEA,HEA05,AGEADJPREV,OVERALL,OVR,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Social Determinants of Health,Lack of reliable transportation in the past 12 months among adults,%,Age-adjusted Prevalence,7.9,7.9,5.8,10.5,Race/Ethnicity,"White, non-Hispanic",35,SDOH,SDH06,AGEADJPREV,RACE,WHT,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,16.7,16.7,15.5,17.9,Overall,Overall,45,MEN,MEN05,AGEADJPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Age-adjusted Prevalence,56.7,56.7,54.9,58.5,Overall,Overall,45,CAN,CAN06,AGEADJPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,2 or more chronic conditions among adults,%,Age-adjusted Prevalence,17.1,17.1,16.0,18.2,Race/Ethnicity,"White, non-Hispanic",45,HEA,HEA05,AGEADJPREV,RACE,WHT,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among adults 18â€“64 who are at increased risk,%,Crude Prevalence,30.1,30.1,18.3,45.3,Race/Ethnicity,"Black, non-Hispanic",40,IMM,IMM02,CRDPREV,RACE,BLK,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Tobacco,Current cigarette smoking among adults,%,Age-adjusted Prevalence,33.3,33.3,22.1,46.8,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",45,TOB,TOB04,AGEADJPREV,RACE,AIAN,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,36.3,36.3,33.3,39.5,Race/Ethnicity,Hispanic,35,NPAW,NPW14,AGEADJPREV,RACE,HIS,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Crude Prevalence,39.2,39.2,36.7,41.8,Age,Age >=65,40,NPAW,NPW06,CRDPREV,AGE,AGE65P,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Crude Prevalence,24.2,24.2,18.1,31.4,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",35,SDOH,SDH05,CRDPREV,RACE,AIAN,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,Lack of reliable transportation in the past 12 months among adults,%,Crude Prevalence,8.1,8.1,7.2,9.1,Overall,Overall,45,SDOH,SDH06,CRDPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Mental Health,Frequent mental distress among adults,%,Crude Prevalence,8.5,8.5,7.0,10.4,Age,Age >=65,35,MEN,MEN05,CRDPREV,AGE,AGE65P,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Cancer,Mammography use among women aged 50-74 years,%,Age-adjusted Prevalence,58.7,58.7,50.9,66.2,Overall,Overall,40,CAN,CAN09,AGEADJPREV,OVERALL,OVR,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Crude Prevalence,50.4,50.4,46.0,54.7,Race/Ethnicity,Hispanic,35,CAN,CAN06,CRDPREV,RACE,HIS,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,12.0,12.0,6.7,20.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",45,DIA,DIA01,CRDPREV,RACE,AIAN,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,24.8,24.8,21.9,27.9,Age,Age 45-64,35,HEA,HEA01,CRDPREV,AGE,AGE4564,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,3.3,3.3,2.9,3.8,Age,Age >=65,40,HEA,HEA04,CRDMEAN,AGE,AGE65P,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among adults,%,Age-adjusted Prevalence,39.3,39.3,37.9,40.8,Overall,Overall,45,IMM,IMM01,AGEADJPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,3.8,3.8,2.8,4.7,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",40,HEA,HEA04,CRDMEAN,RACE,AIAN,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,36.2,36.2,33.5,39.1,Race/Ethnicity,"White, non-Hispanic",40,ORH,ORH02,AGEADJPREV,RACE,WHT,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Alcohol,Binge drinking prevalence among adults,%,Crude Prevalence,4.5,4.5,3.4,5.9,Age,Age >=65,35,ALC,ALC06,CRDPREV,AGE,AGE65P,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,Lack of social and emotional support needed among adults,%,Age-adjusted Prevalence,9.5,9.5,8.5,10.7,Overall,Overall,45,SDOH,SDH07,AGEADJPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Mental Health,Depression among adults,%,Crude Prevalence,27.9,27.9,26.3,29.6,Race/Ethnicity,"White, non-Hispanic",40,MEN,MEN02,CRDPREV,RACE,WHT,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Age-adjusted Prevalence,67.9,67.9,64.4,71.2,Race/Ethnicity,"White, non-Hispanic",35,SDOH,SDH12,AGEADJPREV,RACE,WHT,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,11.6,11.6,9.6,14.0,Age,Age 18-44,35,HEA,HEA01,CRDPREV,AGE,AGE1844,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,35.2,35.2,28.2,42.9,Race/Ethnicity,Hispanic,45,NPAW,NPW14,CRDPREV,RACE,HIS,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults,%,Age-adjusted Prevalence,22.8,22.8,13.6,35.6,Race/Ethnicity,"Black, non-Hispanic",35,NPAW,NPW06,AGEADJPREV,RACE,BLK,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,2.7,2.7,2.4,3.0,Sex,Male,45,HEA,HEA04,CRDMEAN,SEX,SEXM,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude Median,2.5,2.5,2.0,3.0,Age,Age 45-64,45,ALC,ALC04,CRDMEDN,AGE,AGE4564,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Mental Health,Depression among adults,%,Age-adjusted Prevalence,15.2,15.2,13.7,16.8,Sex,Male,45,MEN,MEN02,AGEADJPREV,SEX,SEXM,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Arthritis,Arthritis among adults,%,Crude Prevalence,30.9,30.9,28.5,33.3,Sex,Female,35,ART,ART01,CRDPREV,SEX,SEXF,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,%,Crude Prevalence,9.6,9.6,8.3,11.1,Age,Age 45-64,45,COPD,COPD01,CRDPREV,AGE,AGE4564,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,15.5,15.5,14.4,16.7,Race/Ethnicity,"White, non-Hispanic",45,HEA,HEA01,CRDPREV,RACE,WHT,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Crude Prevalence,19.9,19.9,17.1,23.1,Race/Ethnicity,"Black, non-Hispanic",45,SDOH,SDH05,CRDPREV,RACE,BLK,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Sleep,Short sleep duration among adults,%,Age-adjusted Prevalence,36.0,36.0,30.4,42.0,Race/Ethnicity,"Multiracial, non-Hispanic",40,SLEP,SLP03,AGEADJPREV,RACE,MRC,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Diabetes,Diabetes among adults,%,Crude Prevalence,16.2,16.2,13.8,18.9,Age,Age 45-64,35,DIA,DIA01,CRDPREV,AGE,AGE4564,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Cancer,Colorectal cancer screening among adults aged 45-75 years,%,Crude Prevalence,62.9,62.9,59.4,66.2,Race/Ethnicity,"White, non-Hispanic",35,CAN,CAN06,CRDPREV,RACE,WHT,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,21.6,21.6,20.3,23.1,Sex,Female,45,HEA,HEA05,CRDPREV,SEX,SEXF,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,16.1,16.1,13.7,19.0,Race/Ethnicity,"Black, non-Hispanic",45,MEN,MEN05,AGEADJPREV,RACE,BLK,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Mental Health,Depression among adults,%,Age-adjusted Prevalence,22.0,22.0,16.6,28.6,Race/Ethnicity,"Black, non-Hispanic",40,MEN,MEN02,AGEADJPREV,RACE,BLK,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,32.4,32.4,29.6,35.3,Sex,Male,35,NPAW,NPW14,CRDPREV,SEX,SEXM,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,Lack of reliable transportation in the past 12 months among adults,%,Age-adjusted Prevalence,14.0,14.0,9.7,19.7,Race/Ethnicity,Hispanic,45,SDOH,SDH06,AGEADJPREV,RACE,HIS,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Cancer,Mammography use among women aged 50-74 years,%,Crude Prevalence,74.8,74.8,69.4,79.6,Overall,Overall,45,CAN,CAN09,CRDPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Social Determinants of Health,Routine checkup within the past year among adults,%,Crude Prevalence,68.1,68.1,57.8,76.9,Race/Ethnicity,"Multiracial, non-Hispanic",45,SDOH,SDH12,CRDPREV,RACE,MRC,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among adults,%,Crude Prevalence,39.7,39.7,32.9,46.8,Race/Ethnicity,"Black, non-Hispanic",40,IMM,IMM01,CRDPREV,RACE,BLK,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Age-adjusted Mean,3.5,3.5,2.6,4.5,Race/Ethnicity,"Black, non-Hispanic",40,HEA,HEA02,AGEADJMEAN,RACE,BLK,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude 75th percentile,3.9,3.9,3.4,4.6,Overall,Overall,40,ALC,ALC04,CRD75TH,OVERALL,OVR,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Mental Health,Frequent mental distress among adults,%,Age-adjusted Prevalence,15.6,15.6,13.9,17.4,Sex,Male,40,MEN,MEN05,AGEADJPREV,SEX,SEXM,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Tobacco,Current cigarette smoking among adults,%,Crude Prevalence,14.1,14.1,12.9,15.4,Race/Ethnicity,"White, non-Hispanic",45,TOB,TOB04,CRDPREV,RACE,WHT,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,15.1,15.1,13.4,17.0,Age,Age 18-44,40,HEA,HEA01,CRDPREV,AGE,AGE1844,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Disability,Adults with any disability,%,Crude Prevalence,32.9,32.9,30.4,35.5,Sex,Female,35,DIS,DIS01,CRDPREV,SEX,SEXF,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Mental Health,Frequent mental distress among adults,%,Crude Prevalence,17.3,17.3,15.9,18.8,Race/Ethnicity,"White, non-Hispanic",40,MEN,MEN05,CRDPREV,RACE,WHT,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,Recent activity limitation among adults,Number,Age-adjusted Mean,3.6,3.6,3.2,3.9,Sex,Female,40,HEA,HEA04,AGEADJMEAN,SEX,SEXF,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Crude Prevalence,28.7,28.7,26.1,31.5,Overall,Overall,45,IMM,IMM03,CRDPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,40.6,40.6,38.9,42.3,Overall,Overall,40,NPAW,NPW14,AGEADJPREV,OVERALL,OVR,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,1.8,1.8,0.7,2.8,Race/Ethnicity,"Asian, non-Hispanic",45,HEA,HEA02,CRDMEAN,RACE,ASN,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,%,Age-adjusted Prevalence,69.2,69.2,67.3,71.0,Race/Ethnicity,"White, non-Hispanic",45,ORH,ORH01,AGEADJPREV,RACE,WHT,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Social Determinants of Health,Lack of social and emotional support needed among adults,%,Age-adjusted Prevalence,9.8,9.8,7.8,12.1,Sex,Male,35,SDOH,SDH07,AGEADJPREV,SEX,SEXM,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Crude Prevalence,59.0,59.0,52.1,65.6,Race/Ethnicity,"Black, non-Hispanic",40,ORH,ORH06,CRDPREV,RACE,BLK,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,%,Crude Prevalence,7.9,7.9,5.4,11.4,Race/Ethnicity,"Multiracial, non-Hispanic",40,COPD,COPD01,CRDPREV,RACE,MRC,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Age-adjusted Prevalence,42.7,42.7,40.4,45.0,Sex,Female,40,NPAW,NPW14,AGEADJPREV,SEX,SEXF,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,44.2,44.2,38.4,50.2,Race/Ethnicity,Hispanic,40,NPAW,NPW14,CRDPREV,RACE,HIS,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Social Determinants of Health,"Unable to pay mortgage, rent, or utility bills in the past 12 months among adults",%,Crude Prevalence,12.7,12.7,10.6,15.1,Sex,Male,35,SDOH,SDH05,CRDPREV,SEX,SEXM,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Mental Health,Depression among adults,%,Crude Prevalence,29.0,29.0,23.8,34.7,Race/Ethnicity,"Multiracial, non-Hispanic",40,MEN,MEN02,CRDPREV,RACE,MRC,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Alcohol,Binge drinking frequency among adults who binge drink,Number,Crude 75th percentile,3.9,3.9,3.4,4.6,Race/Ethnicity,"White, non-Hispanic",40,ALC,ALC04,CRD75TH,RACE,WHT,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted Prevalence,46.1,46.1,39.2,53.1,Race/Ethnicity,Hispanic,45,ORH,ORH06,AGEADJPREV,RACE,HIS,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Disability,Adults with any disability,%,Age-adjusted Prevalence,38.0,38.0,29.8,46.9,Race/Ethnicity,"Multiracial, non-Hispanic",45,DIS,DIS01,AGEADJPREV,RACE,MRC,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Mental Health,Depression among adults,%,Crude Prevalence,21.9,21.9,19.6,24.3,Race/Ethnicity,"White, non-Hispanic",35,MEN,MEN02,CRDPREV,RACE,WHT,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Fair or poor self-rated health status among adults,%,Crude Prevalence,22.4,22.4,20.0,25.1,Race/Ethnicity,Hispanic,35,HEA,HEA01,CRDPREV,RACE,HIS,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted Prevalence,65.9,65.9,62.9,68.8,Sex,Female,35,ORH,ORH06,AGEADJPREV,SEX,SEXF,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,3.5,3.5,3.1,3.9,Sex,Female,35,HEA,HEA04,CRDMEAN,SEX,SEXF,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Age-adjusted Prevalence,13.8,13.8,12.4,15.4,Overall,Overall,45,ORH,ORH03,AGEADJPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Health Status,2 or more chronic conditions among adults,%,Crude Prevalence,24.6,24.6,23.0,26.4,Sex,Female,40,HEA,HEA05,CRDPREV,SEX,SEXF,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Tobacco,Current cigarette smoking among adults,%,Crude Prevalence,15.7,15.7,14.4,17.2,Race/Ethnicity,"White, non-Hispanic",40,TOB,TOB04,CRDPREV,RACE,WHT,47,48,20,Bottom 10
2022,NM,New Mexico,BRFSS,Sleep,Short sleep duration among adults,%,Crude Prevalence,34.1,34.1,31.3,37.1,Sex,Male,35,SLEP,SLP03,CRDPREV,SEX,SEXM,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Oral Health,Visited dentist or dental clinic in the past year among adults,%,Age-adjusted Prevalence,73.8,73.8,60.0,84.1,Race/Ethnicity,"Black, non-Hispanic",35,ORH,ORH06,AGEADJPREV,RACE,BLK,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,Disability,Adults with any disability,%,Age-adjusted Prevalence,29.7,29.7,28.2,31.1,Overall,Overall,45,DIS,DIS01,AGEADJPREV,OVERALL,OVR,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,4.7,4.7,4.2,5.3,Race/Ethnicity,"White, non-Hispanic",35,HEA,HEA02,CRDMEAN,RACE,WHT,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Recent activity limitation among adults,Number,Crude Mean,3.4,3.4,3.1,3.7,Overall,Overall,35,HEA,HEA04,CRDMEAN,OVERALL,OVR,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Immunization,Pneumococcal vaccination among adults aged 18â€“64 years who are at increased risk,%,Age-adjusted Prevalence,28.1,28.1,22.4,34.7,Race/Ethnicity,Hispanic,35,IMM,IMM03,AGEADJPREV,RACE,HIS,51,51,49,Bottom 10
2022,OK,Oklahoma,BRFSS,Oral Health,Six or more teeth lost among adults aged 65 years and older,%,Crude Prevalence,58.4,58.4,46.8,69.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",40,ORH,ORH02,CRDPREV,RACE,AIAN,47,48,20,Bottom 10
2022,SC,South Carolina,BRFSS,Tobacco,Current cigarette smoking among adults,%,Crude Prevalence,15.8,15.8,13.9,17.9,Age,Age 18-44,45,TOB,TOB04,CRDPREV,AGE,AGE1844,43,42,41,Bottom 10
2022,SC,South Carolina,BRFSS,Chronic Obstructive Pulmonary Disease,Chronic obstructive pulmonary disease among adults,%,Age-adjusted Prevalence,6.4,6.4,5.7,7.2,Race/Ethnicity,"White, non-Hispanic",45,COPD,COPD01,AGEADJPREV,RACE,WHT,43,42,41,Bottom 10
2022,NM,New Mexico,BRFSS,Mental Health,Depression among adults,%,Age-adjusted Prevalence,21.3,21.3,19.5,23.3,Overall,Overall,35,MEN,MEN02,AGEADJPREV,OVERALL,OVR,51,51,49,Bottom 10
2022,NM,New Mexico,BRFSS,Health Status,Average recent physically unhealthy days among adults,Number,Crude Mean,4.9,4.9,3.6,6.3,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",35,HEA,HEA02,CRDMEAN,RACE,AIAN,51,51,49,Bottom 10
2022,SC,South Carolina,BRFSS,"Nutrition, Physical Activity, and Weight Status",Obesity among adults,%,Crude Prevalence,30.6,30.6,28.7,32.5,Age,Age >=65,45,NPAW,NPW14,CRDPREV,AGE,AGE65P,43,42,41,Bottom 10
2022,OK,Oklahoma,BRFSS,Oral Health,All teeth lost among adults aged 65 years and older,%,Crude Prevalence,15.3,15.3,13.3,17.6,Race/Ethnicity,"White, non-Hispanic",40,ORH,ORH03,CRDPREV,RACE,WHT,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Disability,Adults with any disability,%,Age-adjusted Prevalence,16.6,16.6,9.0,28.7,Race/Ethnicity,"Asian, non-Hispanic",40,DIS,DIS01,AGEADJPREV,RACE,ASN,47,48,20,Bottom 10
2022,OK,Oklahoma,BRFSS,Oral Health,No teeth lost among adults aged 18-64 years,%,Age-adjusted Prevalence,56.4,56.4,50.9,61.8,Race/Ethnicity,Hispanic,40,ORH,ORH01,AGEADJPREV,RACE,HIS,47,48,20,Bottom 10
